context,constraint,entropy
[CLS] he wanted to start a [MASK] band . [SEP],0.5364411473,2.402261257171631
[CLS] ted bought a [MASK] detector . [SEP],0.655446887,4.595831871032715
[CLS] he decided to get a new hobby and bought a [MASK] detector . [SEP],0.7873834968,1.6986525058746338
[CLS] kaya was using her [MASK] detector to dig for coins at the beach . [SEP],0.8844455481,2.6328697204589844
[CLS] she went out and bought a bunch of heavy [MASK] albums for research . [SEP],0.9262906015,0.7427007555961609
[CLS] eventually they met in the [MASK] . [SEP],0.0440754797,8.178977966308594
[CLS] one time she hit a ground ball up the [MASK] . [SEP],0.109999042,8.288764953613281
"[CLS] during the [MASK] of the movie , he spilled his popcorn . [SEP]",0.2581407949,4.487016677856445
[CLS] the outside was burning and [MASK] was frozen . [SEP],0.3642950505,3.7535839080810547
[CLS] a passenger stood in the [MASK] of the bus . [SEP],0.4487777,3.233914613723755
[CLS] in the [MASK] of a commission he got distracted by a video game . [SEP],0.5105130076,3.609483242034912
[CLS] miley drowned when it sank in the [MASK] of the river . [SEP],0.6296772063,2.206808090209961
[CLS] they spent 10 days in louisiana in the [MASK] of summer . [SEP],0.7175616324,1.1605234146118164
[CLS] he did n't see the huge pothole in the [MASK] of the road . [SEP],0.8271352,1.2757056951522827
[CLS] my car shut down in the [MASK] of the road . [SEP],0.9861569,0.11573680490255356
[CLS] it started to rain again after i finished my last [MASK] . [SEP],0.0821369812,8.531890869140625
[CLS] every five races he played on fun run he had to run a [MASK] . [SEP],0.1435725205,8.61955738067627
[CLS] he is in great shape but could n't finish the [MASK] run . [SEP],0.2454965189,5.585934162139893
[CLS] i am so out of shape i ca n't even bike a [MASK] . [SEP],0.3619709685,4.167294502258301
[CLS] just two years ago someone beat the 4 minute [MASK] by 20 seconds . [SEP],0.4083518982,4.890683174133301
[CLS] john eventually runs out of gas 1 [MASK] away . [SEP],0.583825022,2.8883676528930664
[CLS] everyday he goes a [MASK] out of his way to pick up ruth from her home . [SEP],0.6778343916,1.0744205713272095
"[CLS] four [MASK] fire chief , lance , walked up to the door without any ppe . [SEP]",0.7259469926,3.649055004119873
"[CLS] finally , a [MASK] from her campground , she found a signal . [SEP]",0.8409137428,0.6905369162559509
[CLS] they walked a half [MASK] from shore and it was waist deep . [SEP],0.9741483033,0.30938076972961426
[CLS] he decided to add a bit of [MASK] . [SEP],0.0790677927,8.943562507629395
[CLS] she fed the [MASK] from a tiny bottle . [SEP],0.1181553937,8.716361045837402
"[CLS] they mixed pizza , [MASK] , corn , and everything the cafeteria offered . [SEP]",0.2121925056,5.149605751037598
[CLS] we took the peaches and added them to sugar and [MASK] . [SEP],0.3853535354,5.1988043785095215
"[CLS] frustrated , felix made himself some warm [MASK] . [SEP]",0.4492438287,3.2127890586853027
[CLS] he fed them [MASK] as well as water . [SEP],0.5273424089,4.971188545227051
[CLS] kelly sat and enjoyed a warm cookie with a glass of cold [MASK] . [SEP],0.6839673221,1.9578921794891357
"[CLS] since his toddler needed [MASK] every day , he would have to go out . [SEP]",0.7453055382,2.1101861000061035
[CLS] if there is too much [MASK] the cereal is too soggy . [SEP],0.8143683672,1.8471741676330566
[CLS] but buying camel [MASK] was very expensive . [SEP],0.9349304736,1.3315675258636475
[CLS] jan went to the [MASK] reader at the county fair . [SEP],0.08570178,9.226764678955078
[CLS] alec figured that blocks would develop her scientific [MASK] . [SEP],0.1618194,6.232551574707031
[CLS] kristoff had a mathematical [MASK] . [SEP],0.2384896,6.7455244064331055
[CLS] everyone kept changing their [MASK] . [SEP],0.3075385,6.227074146270752
[CLS] she had a guy in [MASK] . [SEP],0.4804193228,4.05222225189209
[CLS] my [MASK] goes back many years . [SEP],0.5498117805,4.344931602478027
[CLS] his friends and family think that he 's lost his [MASK] . [SEP],0.6865399,3.9090542793273926
"[CLS] he could still hear her in his [MASK] , though she had stopped talking . [SEP]",0.73836416010000006,1.3910605907440186
[CLS] he did well though because the knowledge was fresh in his [MASK] . [SEP],0.8524495065,1.1445791721343994
[CLS] nancy changed her [MASK] about moving . [SEP],0.973480016,0.5437898635864258
"[CLS] terry was a popular , good - looking classmate of [MASK] . [SEP]",0.0898926519,8.76877498626709
[CLS] it was thrilling to go rock hunting at a crystal [MASK] . [SEP],0.1742594242,4.792415618896484
[CLS] i laid [MASK] on plate to eat but had to run upstairs . [SEP],0.2027993426,4.309732913970947
[CLS] finding time to cope with things was not a strong point of [MASK] . [SEP],0.3764612675,5.992757797241211
"[CLS] without the [MASK] , terry could n't provide for his family . [SEP]",0.4386481792,6.530125617980957
[CLS] i noticed that they were actually talking about a friend of [MASK] . [SEP],0.5049612969,2.1614346504211426
[CLS] a friend of [MASK] had arranged a bridal shower for me . [SEP],0.676612407,1.7646269798278809
"[CLS] i wanted to buy a new water bottle , because [MASK] was broken . [SEP]",0.7693774104,1.2166779041290283
[CLS] so she took [MASK] and saved it for me . [SEP],0.8912671506,0.637852668762207
[CLS] a friend of [MASK] owed me money and we agreed to meet at a park . [SEP],0.9138414562,0.8409183025360107
[CLS] it was below the [MASK] length . [SEP],0.0848249905,8.79013442993164
[CLS] the school he wanted to go to required an 1800 [MASK] . [SEP],0.1413202137,7.208486557006836
[CLS] the rules for deployment required a [MASK] time in position . [SEP],0.2365970314,6.511135101318359
[CLS] it had to have a [MASK] amount of words . [SEP],0.3886777014,3.7932090759277344
"[CLS] he made two sales last week , the [MASK] to keep his position . [SEP]",0.436300531,3.1725540161132812
"[CLS] she worked long hours as a hotel maid , earning [MASK] wage . [SEP]",0.5370065123,2.5005011558532715
[CLS] and he made [MASK] wage . [SEP],0.6140988171,2.3184309005737305
[CLS] he made [MASK] wage and dreaded going to work every day . [SEP],0.7905595005,1.8623789548873901
[CLS] alex quit an intolerable [MASK] wage job . [SEP],0.8493259549,1.7734123468399048
[CLS] he ran on a progressive platform including raising the [MASK] wage . [SEP],0.9854573607,0.24486276507377625
"[CLS] today i had to pay the fee again , but it was [MASK] . [SEP]",0.0750668421,7.441936492919922
"[CLS] eventually , tobias was a [MASK] character actor with a real sag card . [SEP]",0.1318062618,7.373388290405273
[CLS] ana was convicted of a [MASK] crime . [SEP],0.205876682,5.946406364440918
"[CLS] i could not cut cable , or make any [MASK] repairs . [SEP]",0.3071397617,5.0912652015686035
[CLS] they got into some [MASK] trouble . [SEP],0.4387469292,3.132131814956665
[CLS] the trainer told him the sprain was very [MASK] . [SEP],0.5470023304,2.150883913040161
[CLS] then he even got drafted into the [MASK] leagues . [SEP],0.6455804408,1.2430243492126465
[CLS] one day he got into a [MASK] accident . [SEP],0.7982719839,1.4182190895080566
[CLS] their home suffered only [MASK] damage . [SEP],0.8332882,1.5398648977279663
[CLS] berry survived with only [MASK] injuries but will never forget that day . [SEP],0.93081218,1.2010825872421265
[CLS] without the map it took him an hour for a 10 [MASK] delivery . [SEP],0.0930345245,8.328895568847656
[CLS] the game was very close and it came down to the last [MASK] . [SEP],0.1977402642,6.674272537231445
[CLS] i set it for one [MASK] . [SEP],0.2450199127,6.432580471038818
"[CLS] after a [MASK] inside the home , joey was attacked by the dog . [SEP]",0.3965536803,3.334165096282959
[CLS] the friend backed out at the last [MASK] . [SEP],0.4191070795,1.7761517763137817
"[CLS] within one [MASK] of waking up , i stepped on the broken glass . [SEP]",0.5119787753,2.275805950164795
"[CLS] after a [MASK] , he was able to put the chair back together . [SEP]",0.680390954,1.9442524909973145
[CLS] rene ate ten hot dogs in a [MASK] . [SEP],0.7425183952,2.809004783630371
"[CLS] however , at the last [MASK] the friend said he could n't make it . [SEP]",0.8435556889,0.9998914003372192
[CLS] at the last [MASK] his girlfriend cancelled . [SEP],0.9543332458,0.43429431319236755
[CLS] gary laughed to himself as he realized he was walking toward a [MASK] . [SEP],0.0760328006,8.134222030639648
[CLS] she always had a [MASK] within arms reach . [SEP],0.1522162259,6.81201171875
"[CLS] tom later saw , in the [MASK] , that his face was streaked with grease ! [SEP]",0.2576234639,7.839676856994629
[CLS] rudy rushes and looks into a [MASK] . [SEP],0.3384606987,5.440382957458496
[CLS] he once broke a [MASK] in our bathroom . [SEP],0.4330809712,3.8382458686828613
"[CLS] according to his mum , lewis spent too much time looking in the [MASK] . [SEP]",0.5569147617,5.63841438293457
[CLS] she looked at her shoulder in a [MASK] . [SEP],0.6454980969,1.8655184507369995
[CLS] he put in gel and looked in the [MASK] . [SEP],0.7018861175,2.0124456882476807
[CLS] she looked in a [MASK] to see if the it was bleeding . [SEP],0.8207410872,3.2025351524353027
[CLS] when she looked in the [MASK] she loved her improved reflection . [SEP],0.9965120852,0.04096212983131409
"[CLS] suddenly , she checked the recipe and saw a [MASK] . [SEP]",0.0854031667,8.955259323120117
[CLS] that was a big [MASK] . [SEP],0.1714399457,7.832373142242432
[CLS] now she has to pay thousands of dollars for her young [MASK] . [SEP],0.2590999156,6.873353481292725
"[CLS] one night , there was a big [MASK] and daniel got caught in his lies . [SEP]",0.3544657454,6.173238754272461
"[CLS] unfortunately , she made a [MASK] and it was overcooked . [SEP]",0.4508472681,5.126651287078857
"[CLS] on the first day of his new job , he made a huge [MASK] . [SEP]",0.5827915072,4.098970413208008
[CLS] now he tells me that joining was the worst [MASK] of his life . [SEP],0.6906919777,1.9576350450515747
"[CLS] soon , she was informed that she had made a [MASK] . [SEP]",0.7655619681,3.004127025604248
"[CLS] unfortunately , he made a [MASK] . [SEP]",0.8694107831,1.8426158428192139
[CLS] jimmy 's mom realized she had made a [MASK] . [SEP],0.9278932214,1.0180768966674805
[CLS] he noticed he could n't see and fixed the [MASK] up . [SEP],0.0490615759,9.184959411621094
[CLS] he tried onions but the macaroni did n't [MASK] well . [SEP],0.1905865669,6.473013877868652
[CLS] then he saw that his drink [MASK] had spilled . [SEP],0.2270267159,6.700403690338135
[CLS] jen began to [MASK] the veggies in with other food . [SEP],0.3916170858,5.909658432006836
[CLS] he colored the front of his folder to prevent future [MASK] ups . [SEP],0.4812388718,3.895277261734009
[CLS] he found a box of banana bread [MASK] in the cupboard . [SEP],0.5736498237,4.09713888168335
[CLS] they would [MASK] the mud with water and shape it . [SEP],0.6122937799,2.7998459339141846
[CLS] trixie is a chow [MASK] dog whose hair gets dirty and matted easily . [SEP],0.7141497135,2.9896414279937744
[CLS] it made bits of egg shell [MASK] in with the batter . [SEP],0.8583074212,0.8626154661178589
[CLS] we went to the store to get waffle [MASK] and all the fixings . [SEP],0.9888668954,0.12511086463928223
[CLS] he locates a [MASK] piece . [SEP],0.0916391127,8.117765426635742
"[CLS] the bso played a [MASK] piece , then mozart . [SEP]",0.1804773435,6.221814155578613
[CLS] the painter shrugged and said he was a [MASK] painter . [SEP],0.2121408507,8.468694686889648
[CLS] music websites usually just run articles about [MASK] music . [SEP],0.3375095055,6.507050514221191
[CLS] he works very hard to design a [MASK] look for his coffee shop . [SEP],0.4641729593,4.053252220153809
[CLS] she felt that she understood [MASK] art a little bit better . [SEP],0.5894318521,2.2206320762634277
[CLS] he had albums of old bands and [MASK] bands . [SEP],0.6999304593,3.7275071144104004
"[CLS] staggered , marta said a prayer of thanks for [MASK] medicine . [SEP]",0.7932282686,1.2178211212158203
"[CLS] hal decided he was done with [MASK] life , and walked into the woods . [SEP]",0.8083406389,0.6442862749099731
[CLS] they went to a [MASK] theater with waiter service . [SEP],0.9183758199,1.1498973369598389
"[CLS] unfortunately , her [MASK] kept smoking . [SEP]",0.057242984,7.745112419128418
"[CLS] it was extremely pricey though , so she begged her [MASK] . [SEP]",0.1101824567,7.8592987060546875
[CLS] now me and my [MASK] go to subway every sunday . [SEP],0.2082077786,4.917496681213379
[CLS] becky likes playing football with her [MASK] on the weekends . [SEP],0.3841062635,3.8733091354370117
[CLS] the next morning she brought her [MASK] cake in bed ! [SEP],0.4180231094,5.361322402954102
[CLS] jane 's [MASK] finally asked jane if she had seen the money . [SEP],0.5977807939,3.301837921142578
[CLS] she has always told her [MASK] she wants to be a baker . [SEP],0.6937419921,0.2423633486032486
[CLS] their [MASK] said she would buy them ice cream . [SEP],0.764582932,1.5758001804351807
[CLS] he could n't imagine living without his [MASK] and dad to coddle him . [SEP],0.8833020329,0.7376018762588501
"[CLS] while my [MASK] and dad were washing dishes , my dad sprayed her . [SEP]",0.984559685,0.15272775292396545
[CLS] he found it and snatched some of the [MASK] out of it . [SEP],0.0721923914,8.755980491638184
[CLS] spencer is satisfied by saving [MASK] . [SEP],0.1231697574,8.563720703125
[CLS] he was very hungry but he did n't have any [MASK] . [SEP],0.2759959102,6.277876853942871
[CLS] a man tried to rob pete for his [MASK] . [SEP],0.3722096384,5.5570478439331055
[CLS] he survived by begging for [MASK] . [SEP],0.4147195518,3.9332053661346436
[CLS] grant notices that he has been spending a lot of [MASK] on breakfast . [SEP],0.5478907526,1.3776848316192627
[CLS] he finally had enough [MASK] and bought the guitar ! [SEP],0.6657200456,5.507261276245117
[CLS] tom needed [MASK] for bills . [SEP],0.7250474691,3.5905468463897705
[CLS] but she knew her mom could n't spare the [MASK] for a new shelf . [SEP],0.8872264028,1.6296451091766357
[CLS] lisa spent a lot of [MASK] and purchased it . [SEP],0.9452882409,0.585506796836853
[CLS] gordie offered to buy some [MASK] . [SEP],0.0705627166,8.480451583862305
[CLS] i went to the store to buy [MASK] . [SEP],0.137746565,6.583332061767578
[CLS] her gymnastics coach told her to practice [MASK] at home . [SEP],0.2314580083,5.3953399658203125
[CLS] closer looks provided [MASK] insight . [SEP],0.3165375143,4.143196105957031
"[CLS] while he chased the bird , [MASK] pigeons ran after his food . [SEP]",0.4967045933,2.9606003761291504
[CLS] noah realized he needs to practice a lot [MASK] to beat nick . [SEP],0.5287546366,2.1222264766693115
[CLS] i have three big boxes of decorations and always buy [MASK] every year . [SEP],0.6545121372,1.702325701713562
[CLS] she decides she would like for them to spend [MASK] time outdoors . [SEP],0.7143400311,1.3555635213851929
[CLS] they told him they would give him no [MASK] beer until he brings his own . [SEP],0.8280778229,2.022646903991699
[CLS] she spent [MASK] time in the water than on the ground . [SEP],0.980594635,0.18518538773059845
[CLS] we collected a couple of plant samples in the [MASK] . [SEP],0.0968784913,7.1455464363098145
"[CLS] in the [MASK] , the room was still dark . [SEP]",0.1989893429,4.664819717407227
[CLS] she takes a walk in the [MASK] and at night . [SEP],0.2935702801,4.379128932952881
"[CLS] when it was [MASK] , jimmy ended up oversleeping for work . [SEP]",0.3810270652,5.818005561828613
[CLS] the [MASK] of school he used his best makeup routine . [SEP],0.476256147,3.099404811859131
[CLS] but kevin ended up missing hearing it every [MASK] . [SEP],0.5927662253,1.766416072845459
"[CLS] jo 's mom called her one [MASK] , very early . [SEP]",0.6546169817,2.228921413421631
[CLS] kim set up her flea market table early in the [MASK] . [SEP],0.7153185904,1.3893734216690063
[CLS] saturday [MASK] lindy woke up to find it had snowed . [SEP],0.8492367864,1.2180027961730957
[CLS] this [MASK] i went to use the bathroom . [SEP],0.9565885961,0.3792310059070587
[CLS] she told everyone that she was going to get the [MASK] candy . [SEP],0.089304734,8.37913990020752
[CLS] tom 's friend tried the sandwich tom liked the [MASK] . [SEP],0.1867871992,5.398015022277832
[CLS] [MASK] companies have a clear set of goals and a schedule for that . [SEP],0.2774285525,6.108816146850586
"[CLS] before he came home , [MASK] of his family came over to find him . [SEP]",0.3192223459,2.9932057857513428
[CLS] the traditions are some that [MASK] never get to experience . [SEP],0.4943598956,2.6178138256073
[CLS] he fixed [MASK] minor details . [SEP],0.5264545381,2.894495964050293
[CLS] but he figured he would try to make the [MASK] of it . [SEP],0.6454483271,0.8999651074409485
[CLS] [MASK] of her items did n't even count . [SEP],0.7893853188,1.2301623821258545
[CLS] the class had a contest where a person with the [MASK] cans wins . [SEP],0.818683356,2.840334415435791
[CLS] scruffy was the [MASK] precious poodle . [SEP],0.9496534765,1.053708791732788
[CLS] the [MASK] comforted the child . [SEP],0.0956057925,9.432613372802734
[CLS] just then their [MASK] saw the cat . [SEP],0.1698411815,6.906521320343018
[CLS] sammy 's [MASK] loved going to horse races . [SEP],0.2944599241,2.6365933418273926
[CLS] his [MASK] told him not to play with his food . [SEP],0.3924703598,4.824980735778809
[CLS] his [MASK] looked hurt and said she felt attacked . [SEP],0.4486116618,3.518395185470581
"[CLS] when her [MASK] opened it , she got a strange look on her face . [SEP]",0.52211532,2.472606897354126
[CLS] she hid in her [MASK] 's closet . [SEP],0.618435204,2.9142332077026367
[CLS] it was [MASK] 's day this weekend . [SEP],0.7941584587,1.3569360971450806
[CLS] [MASK] teresa became a saint . [SEP],0.8852820694,1.6581685543060303
"[CLS] one day , noah 's [MASK] and father took him out to the country . [SEP]",0.9054347277,0.7324051856994629
"[CLS] next the photographer cursed and yelled , you messed up my [MASK] blur ! [SEP]",0.0768167973,8.330615043640137
[CLS] reading and the [MASK] of the bus soon lulled him to sleep . [SEP],0.162126638,7.568470478057861
"[CLS] during his training , he got very bad [MASK] sickness . [SEP]",0.2312649116,5.532276153564453
[CLS] we had been warned that some people get [MASK] sick at this film . [SEP],0.3580074459,4.170176982879639
[CLS] sarah put up [MASK] lights and an alarm . [SEP],0.4316344261,3.7297167778015137
[CLS] he swung the hammer in a large sweeping [MASK] . [SEP],0.550913766,2.6508870124816895
"[CLS] it fell in , what seemed like , slow [MASK] . [SEP]",0.6146550626,5.849697113037109
[CLS] sebastian had [MASK] sickness every time he rode on a train . [SEP],0.7018705755,4.358050346374512
[CLS] she installed a gate with a [MASK] detector . [SEP],0.8502776325,1.6493151187896729
[CLS] yesterday i had the worst [MASK] sickness . [SEP],0.9058064222,1.3869469165802002
[CLS] the top of the [MASK] flattened out and was scorched black . [SEP],0.0409943089,8.890741348266602
[CLS] billy never rolled rocks down the [MASK] again . [SEP],0.1791373268,5.9544901847839355
[CLS] his dad surprised him one day with a new [MASK] bike . [SEP],0.2110261247,7.476931571960449
"[CLS] during a run down a [MASK] , he hit some rough snow and tumbled . [SEP]",0.3612984419,4.295880317687988
[CLS] she decided that she would climb a [MASK] . [SEP],0.4998122156,4.3555192947387695
[CLS] he loved taking pictures of the local [MASK] peak . [SEP],0.5255140811,4.813421249389648
[CLS] a [MASK] lion was upright leaning against the passenger side door . [SEP],0.6193334013,5.469376087188721
[CLS] the animal got closer and drake saw it was a [MASK] lion . [SEP],0.7868696749,3.997335433959961
[CLS] he wanted to ride on space [MASK] but the line was very long . [SEP],0.8951497674,1.0154646635055542
[CLS] both enjoyed the excitement of [MASK] biking . [SEP],0.9815682471,0.22990810871124268
[CLS] they drove to the [MASK] and stayed ten days . [SEP],0.0637962893,7.994116306304932
[CLS] we drove to the [MASK] for the weekend . [SEP],0.1176409312,7.248798370361328
[CLS] tom was going to climb [MASK] with friends . [SEP],0.2400582731,5.822782516479492
[CLS] andy loved skiing on the colorado [MASK] . [SEP],0.3727027327,4.75193977355957
[CLS] neil wanted to see the [MASK] of asia . [SEP],0.4935097545,6.274831771850586
[CLS] dan and his buddy dave went camping up in the [MASK] . [SEP],0.5907598883,3.9023752212524414
[CLS] she joined a club of people who climbed [MASK] together . [SEP],0.6270110011,4.101866245269775
"[CLS] in oregon , felipe hiked great [MASK] and ate delicious food . [SEP]",0.7128451169,1.874341607093811
"[CLS] once , he took his brother on a dirt road , high up in the [MASK] . [SEP]",0.8172081709,1.6964614391326904
[CLS] the north family took a vacation to the blue ridge [MASK] . [SEP],0.9923318028,0.09997616708278656
[CLS] the doctor gave her a shot to number her [MASK] . [SEP],0.067376554,9.47541332244873
[CLS] lorraine warned her mother that arthur had trash in his [MASK] . [SEP],0.1957157254,5.500849723815918
[CLS] his [MASK] was wired shut while he healed . [SEP],0.2450586185,4.78098201751709
[CLS] he decided to kick her in the [MASK] . [SEP],0.3269953877,4.5626373291015625
[CLS] lucy had a huge gray rat in her [MASK] that was singing it 's last song . [SEP],0.4119924009,4.958413124084473
[CLS] his [MASK] was always red from eating them . [SEP],0.5984980166,2.274103879928589
[CLS] the dog had a few scraps of fabric in his [MASK] . [SEP],0.6025672555,3.940115213394165
[CLS] the gum fell out of her [MASK] and into her long hair . [SEP],0.7718489468,2.4158127307891846
[CLS] gertie 's daughter quickly popped it into her [MASK] . [SEP],0.8950937986,1.2437260150909424
"[CLS] when it stopped , it left a taste like pennies in my [MASK] . [SEP]",0.9942907095,0.08652964234352112
"[CLS] he would miss his friends , but today was the day of the [MASK] . [SEP]",0.0551102925,9.439508438110352
[CLS] amanda 's father went to court and blocked the [MASK] . [SEP],0.1873190552,7.527647972106934
[CLS] his boss had a truck that he let dan borrow for the [MASK] . [SEP],0.2463762909,5.898071765899658
[CLS] the [MASK] was seamless and john loved his new job . [SEP],0.3001521006,7.463956832885742
[CLS] the doors closed and the elevator started to [MASK] . [SEP],0.4745687544,3.5104868412017822
[CLS] tom decided to [MASK] to an asian country . [SEP],0.5601216257,2.327807903289795
[CLS] he regrets his decision and plans to [MASK] back home . [SEP],0.6034623981,2.467336654663086
[CLS] the landlord called and she was approved and set to [MASK] in . [SEP],0.7330313623,2.8859739303588867
[CLS] i 've never seen anyone [MASK] a crowd like that . [SEP],0.8163297772,2.0481762886047363
[CLS] the jury watched his every [MASK] . [SEP],0.9220924675,1.0874648094177246
"[CLS] fortunately , the [MASK] was n't that scary and we had a good time . [SEP]",0.074086614,8.571634292602539
[CLS] caleb had wanted to see a [MASK] . [SEP],0.1416679621,7.406442642211914
[CLS] the [MASK] was so good that i forgot about the storm . [SEP],0.2396828011,6.751500606536865
"[CLS] amy , kim , and lynn were watching the 1st hunger games [MASK] . [SEP]",0.3346883282,5.541687488555908
[CLS] he wanted to see a [MASK] that night . [SEP],0.4882079363,6.1828718185424805
[CLS] charles 's favorite [MASK] was die hard . [SEP],0.5176716149,4.502861499786377
[CLS] they wanted to see a new horror [MASK] . [SEP],0.6260871589,1.7719013690948486
[CLS] charlie went to the [MASK] store with his mom . [SEP],0.7149798274,2.965683937072754
[CLS] rita was watching a scary [MASK] by herself . [SEP],0.8904365599,1.0693631172180176
[CLS] we ate them and enjoyed them while watching a [MASK] . [SEP],0.9243629277,0.5450516939163208
[CLS] the [MASK] made him stick . [SEP],0.0385819394,10.275760650634766
[CLS] he quickly became annoyed with cleaning the [MASK] in his home . [SEP],0.1277440451,7.167436122894287
[CLS] her yard was covered in [MASK] . [SEP],0.2315142825,5.130178451538086
[CLS] they splashed about and started throwing [MASK] at each other . [SEP],0.3107766956,5.2268290519714355
[CLS] they were covered in [MASK] from head to toe by the time they went in . [SEP],0.4872406423,3.3394670486450195
[CLS] he had rolled in [MASK] puddles after the rain and was a mess . [SEP],0.5850334466,2.2252273559570312
[CLS] bobby and susie were playing [MASK] pies . [SEP],0.6156814396,4.185543060302734
[CLS] susie laughed as [MASK] oozed down jamie 's chin . [SEP],0.8584035635,2.2231028079986572
[CLS] there was [MASK] flying . [SEP],0.9814243019,0.22620922327041626
[CLS] he wanted to build some [MASK] . [SEP],0.0626425427,9.312260627746582
[CLS] he used the milk for protein to help build [MASK] . [SEP],0.1584969833,8.033967971801758
[CLS] she had pulled a [MASK] overstretching herself . [SEP],0.2777303308,7.266205787658691
[CLS] tom wanted to gain more [MASK] . [SEP],0.3665708601,5.7296247482299805
[CLS] she worked hard all summer to build [MASK] . [SEP],0.4865674376,7.225737571716309
[CLS] mike is trying to increase his [MASK] mass . [SEP],0.575450182,2.0959463119506836
[CLS] i have gained 15 pounds of [MASK] and i feel better about myself . [SEP],0.6149392426,1.6737958192825317
[CLS] the coach told brad to gain about ten pounds of [MASK] then come back . [SEP],0.7571424842,3.370288848876953
[CLS] as he aged his [MASK] tone decreased and body fat increased . [SEP],0.8088992536,1.6591565608978271
[CLS] jeff is so scared he tries not to move a [MASK] . [SEP],0.9830370843,0.09047253429889679
[CLS] i 'm a huge [MASK] lover . [SEP],0.085033739,8.947649002075195
"[CLS] once he got to college , he started to learn more about dance [MASK] . [SEP]",0.1246810593,6.0430908203125
[CLS] the smell of pine and the sounds of [MASK] filled the air . [SEP],0.2329743244,7.870477199554443
[CLS] gina and her sister were watching [MASK] videos . [SEP],0.362869978,4.192999839782715
"[CLS] after the new [MASK] came on , tammy got on the dance floor to show off . [SEP]",0.4202903882,5.688614368438721
[CLS] tim started dancing to the [MASK] . [SEP],0.5157587379,2.8572051525115967
[CLS] one day she could hear his [MASK] coming from his head phones . [SEP],0.6089389026,5.087795257568359
"[CLS] bill was a quiet man who loved [MASK] , fishing , and animals . [SEP]",0.7485638857,2.396496295928955
[CLS] kara brought a small speaker system to play the [MASK] for the dance . [SEP],0.8456093967,2.282430648803711
[CLS] they all danced around with the lights on and [MASK] playing . [SEP],0.9609184861,0.6699280142784119
[CLS] the [MASK] technician suggested a design that used multiple colors . [SEP],0.08414088,8.086618423461914
[CLS] i am buying a [MASK] hook tomorrow . [SEP],0.19066374,6.997001647949219
[CLS] she drives into town to see the [MASK] colorist . [SEP],0.2191656455,8.659414291381836
[CLS] he put the picture on the [MASK] and stood back . [SEP],0.3504496217,3.788383960723877
[CLS] he had accidentally bounced his basketball on a [MASK] in the ground . [SEP],0.4220601618,5.355076789855957
[CLS] franny spilled some [MASK] polish . [SEP],0.5460288525,6.288763999938965
[CLS] jane bought new [MASK] polish . [SEP],0.6743850112,4.808986186981201
[CLS] tanya needed to get her [MASK] polish off . [SEP],0.7636986971,3.5518107414245605
"[CLS] finally , he found found bitter finger [MASK] polish . [SEP]",0.8816895783,1.3583580255508423
[CLS] i wore black [MASK] polish and dyed my hair blue . [SEP],0.9908998311,0.1761670857667923
"[CLS] shanna and her husband also liked another [MASK] , and waited to decide . [SEP]",0.0983294696,8.212784767150879
[CLS] he was bullied both for his [MASK] and his scar . [SEP],0.1283763088,7.257682800292969
[CLS] he would let me [MASK] them even . [SEP],0.2111563571,6.4817352294921875
"[CLS] she said lots of glowing things , except she got my [MASK] wrong . [SEP]",0.3049002849,7.691397666931152
[CLS] he wanted new [MASK] brand shoes . [SEP],0.4226488248,3.6048150062561035
[CLS] i decided to [MASK] him muffin . [SEP],0.572612524,4.042770862579346
[CLS] the [MASK] of her band is untamed creatures . [SEP],0.6617915928,3.898123025894165
[CLS] she yelled the [MASK] tom cruise loudly only to discover it was him ! [SEP],0.7728480399,0.2905906140804291
[CLS] amy could n't remember the [MASK] of the little sister . [SEP],0.8964433074,0.761254072189331
[CLS] his [MASK] was earl . [SEP],0.9338801503,0.9050239324569702
[CLS] they spent most of their formative years in [MASK] . [SEP],0.0488405395,8.114416122436523
[CLS] she made her dad a delicious breakfast from [MASK] ! [SEP],0.1350396462,7.461064338684082
[CLS] bob loved [MASK] . [SEP],0.2190975174,7.316071510314941
[CLS] we decided to take a [MASK] trail . [SEP],0.3246836103,7.412113666534424
[CLS] scott was walking his dog out in [MASK] . [SEP],0.4087883383,6.481985569000244
[CLS] but sometimes mother [MASK] does not agree with them . [SEP],0.5513294041,4.281923294067383
[CLS] ken collected leaves and flowers on [MASK] walks . [SEP],0.6402544081,3.4825730323791504
[CLS] mother [MASK] sure taught me to respect her and to always be prepared . [SEP],0.7137495875,1.1543431282043457
[CLS] that was the moment she realized she loved [MASK] . [SEP],0.8457575142,2.8426613807678223
[CLS] now public speaking has become second [MASK] to me ! [SEP],0.9635242224,0.48735588788986206
[CLS] so he enrolled and the [MASK] and applied . [SEP],0.0898492336,8.348331451416016
[CLS] vince 's family has always joined the [MASK] . [SEP],0.1389804706,8.111966133117676
[CLS] nio wanted to join the [MASK] - he always had ! [SEP],0.2362386808,7.088014602661133
[CLS] brad 's father was a [MASK] officer and he wanted brad to enlist as well . [SEP],0.3600854576,3.5767834186553955
[CLS] they he grew up and joined the [MASK] . [SEP],0.4878097922,3.4640345573425293
[CLS] jake wore a [MASK] blue suit . [SEP],0.5211346447,3.0799975395202637
[CLS] he finished high school and enlisted in the [MASK] . [SEP],0.6716659069,1.369654655456543
