target,related,unrelated,relation,context,constraint,entropy
partner,associate,rush,synonym,"[CLS] then one day , she and ray were assigned to [MASK] on a class project . [SEP]",0.9827386736869812,0.1808154582977295
partner,companion,plants,synonym,"[CLS] then one day , she and ray were assigned to [MASK] on a class project . [SEP]",0.9827386736869812,0.1808154582977295
parts,components,fox,synonym,[CLS] he ordered the [MASK] from ebay . [SEP],0.09767302870750427,8.760716438293457
parts,spare,vine,forward phrasal associate,[CLS] he ordered the [MASK] from ebay . [SEP],0.09767302870750427,8.760716438293457
parts,components,fox,synonym,"[CLS] as soon as he touched it , all of the [MASK] fell . [SEP]",0.16854409873485565,7.197042465209961
parts,spare,vine,forward phrasal associate,"[CLS] as soon as he touched it , all of the [MASK] fell . [SEP]",0.16854409873485565,7.197042465209961
parts,components,fox,synonym,[CLS] there was an autozone across the street so he went and got some [MASK] . [SEP],0.2633536458015442,5.354475021362305
parts,spare,vine,forward phrasal associate,[CLS] there was an autozone across the street so he went and got some [MASK] . [SEP],0.2633536458015442,5.354475021362305
parts,components,fox,synonym,"[CLS] when he toasted it , some [MASK] did n't toast evenly . [SEP]",0.28909701108932495,6.153375148773193
parts,spare,vine,forward phrasal associate,"[CLS] when he toasted it , some [MASK] did n't toast evenly . [SEP]",0.28909701108932495,6.153375148773193
parts,components,fox,synonym,[CLS] she went to the [MASK] store . [SEP],0.41491711139678955,4.460427284240723
parts,spare,vine,forward phrasal associate,[CLS] she went to the [MASK] store . [SEP],0.41491711139678955,4.460427284240723
parts,components,fox,synonym,[CLS] lewy decided to throw all the worthless tractor [MASK] away . [SEP],0.5981119275093079,3.8583972454071045
parts,spare,vine,forward phrasal associate,[CLS] lewy decided to throw all the worthless tractor [MASK] away . [SEP],0.5981119275093079,3.8583972454071045
parts,components,fox,synonym,[CLS] he put the [MASK] together . [SEP],0.8417595624923706,1.862287163734436
parts,spare,vine,forward phrasal associate,[CLS] he put the [MASK] together . [SEP],0.8417595624923706,1.862287163734436
parts,components,fox,synonym,[CLS] he falls off his board and snaps his leg in two [MASK] . [SEP],0.6319743990898132,1.92391037940979
parts,spare,vine,forward phrasal associate,[CLS] he falls off his board and snaps his leg in two [MASK] . [SEP],0.6319743990898132,1.92391037940979
parts,components,fox,synonym,[CLS] he bought [MASK] and pieces on sale . [SEP],0.9562035202980042,0.48422470688819885
parts,spare,vine,forward phrasal associate,[CLS] he bought [MASK] and pieces on sale . [SEP],0.9562035202980042,0.48422470688819885
parts,components,fox,synonym,[CLS] she had to memorize diagrams of various human body [MASK] . [SEP],0.9657812714576721,0.4017191529273987
parts,spare,vine,forward phrasal associate,[CLS] she had to memorize diagrams of various human body [MASK] . [SEP],0.9657812714576721,0.4017191529273987
party,celebration,hypothesis,synonym,[CLS] court will have to miss the [MASK] . [SEP],0.06614339351654053,9.513288497924805
party,carnival,parsley,category,[CLS] court will have to miss the [MASK] . [SEP],0.06614339351654053,9.513288497924805
party,celebration,hypothesis,synonym,"[CLS] at the [MASK] , someone offered us illegal substances . [SEP]",0.16055555641651154,6.3813157081604
party,carnival,parsley,category,"[CLS] at the [MASK] , someone offered us illegal substances . [SEP]",0.16055555641651154,6.3813157081604
party,celebration,hypothesis,synonym,"[CLS] on the day of the [MASK] , their car ran out of gas . [SEP]",0.3425890803337097,5.701445579528809
party,carnival,parsley,category,"[CLS] on the day of the [MASK] , their car ran out of gas . [SEP]",0.3425890803337097,5.701445579528809
party,celebration,hypothesis,synonym,"[CLS] ben asked her to spring [MASK] , but she had no money for a dress . [SEP]",0.2797551453113556,6.141573429107666
party,carnival,parsley,category,"[CLS] ben asked her to spring [MASK] , but she had no money for a dress . [SEP]",0.2797551453113556,6.141573429107666
party,celebration,hypothesis,synonym,[CLS] cornelia wants to dress up for a work [MASK] tonight . [SEP],0.6869143843650818,2.8349053859710693
party,carnival,parsley,category,[CLS] cornelia wants to dress up for a work [MASK] tonight . [SEP],0.6869143843650818,2.8349053859710693
party,celebration,hypothesis,synonym,[CLS] they guy invited kim and her friends to a [MASK] later . [SEP],0.6380631327629089,3.0636684894561768
party,carnival,parsley,category,[CLS] they guy invited kim and her friends to a [MASK] later . [SEP],0.6380631327629089,3.0636684894561768
party,celebration,hypothesis,synonym,[CLS] tommy went to a birthday [MASK] with his family . [SEP],0.30601200461387634,5.166211128234863
party,carnival,parsley,category,[CLS] tommy went to a birthday [MASK] with his family . [SEP],0.30601200461387634,5.166211128234863
party,celebration,hypothesis,synonym,[CLS] anna drank too much at her first college [MASK] . [SEP],0.9121268391609192,0.8923547267913818
party,carnival,parsley,category,[CLS] anna drank too much at her first college [MASK] . [SEP],0.9121268391609192,0.8923547267913818
party,celebration,hypothesis,synonym,[CLS] brady was the guest of honor at a going away [MASK] . [SEP],0.9561412930488586,0.40227311849594116
party,carnival,parsley,category,[CLS] brady was the guest of honor at a going away [MASK] . [SEP],0.9561412930488586,0.40227311849594116
party,celebration,hypothesis,synonym,[CLS] tammy was hosting a birthday [MASK] for her toddler . [SEP],0.9812816381454468,0.2115466296672821
party,carnival,parsley,category,[CLS] tammy was hosting a birthday [MASK] for her toddler . [SEP],0.9812816381454468,0.2115466296672821
pass,fail,mice,antonym,[CLS] but on his second try he was able to [MASK] and join . [SEP],0.059452276676893234,7.811182975769043
pass,exam,motel,unclassified,[CLS] but on his second try he was able to [MASK] and join . [SEP],0.059452276676893234,7.811182975769043
pass,fail,mice,antonym,[CLS] the teacher told nina that it would be hard to [MASK] the class . [SEP],0.17236624658107758,5.524847507476807
pass,exam,motel,unclassified,[CLS] the teacher told nina that it would be hard to [MASK] the class . [SEP],0.17236624658107758,5.524847507476807
pass,fail,mice,antonym,"[CLS] this was n't enough for a [MASK] though , and he had to retake the test . [SEP]",0.06184542179107666,8.563695907592773
pass,exam,motel,unclassified,"[CLS] this was n't enough for a [MASK] though , and he had to retake the test . [SEP]",0.06184542179107666,8.563695907592773
pass,fail,mice,antonym,[CLS] tom will most likely [MASK] the class . [SEP],0.357614666223526,4.7625274658203125
pass,exam,motel,unclassified,[CLS] tom will most likely [MASK] the class . [SEP],0.357614666223526,4.7625274658203125
pass,fail,mice,antonym,[CLS] before she could go she had to [MASK] a test . [SEP],0.6031062602996826,1.8239834308624268
pass,exam,motel,unclassified,[CLS] before she could go she had to [MASK] a test . [SEP],0.6031062602996826,1.8239834308624268
pass,fail,mice,antonym,[CLS] deana wanted to [MASK] math class really bad . [SEP],0.37074190378189087,3.977450370788574
pass,exam,motel,unclassified,[CLS] deana wanted to [MASK] math class really bad . [SEP],0.37074190378189087,3.977450370788574
pass,fail,mice,antonym,"[CLS] if he did n't [MASK] this test , he could not go on the class trip . [SEP]",0.9250473976135254,0.6288004517555237
pass,exam,motel,unclassified,"[CLS] if he did n't [MASK] this test , he could not go on the class trip . [SEP]",0.9250473976135254,0.6288004517555237
pass,fail,mice,antonym,[CLS] he had a big test coming up but felt sure that he would [MASK] . [SEP],0.8393559455871582,1.1453588008880615
pass,exam,motel,unclassified,[CLS] he had a big test coming up but felt sure that he would [MASK] . [SEP],0.8393559455871582,1.1453588008880615
pass,fail,mice,antonym,[CLS] he knew he had to ace the exam in order to [MASK] . [SEP],0.8818366527557373,1.0653793811798096
pass,exam,motel,unclassified,[CLS] he knew he had to ace the exam in order to [MASK] . [SEP],0.8818366527557373,1.0653793811798096
pass,fail,mice,antonym,[CLS] she asked the teacher if there was anything she could do to [MASK] . [SEP],0.9986489415168762,0.01768116094172001
pass,exam,motel,unclassified,[CLS] she asked the teacher if there was anything she could do to [MASK] . [SEP],0.9986489415168762,0.01768116094172001
past,background,smart,unclassified,[CLS] it was his favorite [MASK] time that is until one day . [SEP],0.07161001861095428,7.671298503875732
past,memory,amount,backward phrasal associate,[CLS] it was his favorite [MASK] time that is until one day . [SEP],0.07161001861095428,7.671298503875732
past,background,smart,unclassified,[CLS] his [MASK] successes prevent him from taking risks . [SEP],0.12901315093040466,6.916164875030518
past,memory,amount,backward phrasal associate,[CLS] his [MASK] successes prevent him from taking risks . [SEP],0.12901315093040466,6.916164875030518
past,background,smart,unclassified,[CLS] as though he was a lion in a [MASK] life . [SEP],0.23066312074661255,4.508183479309082
past,memory,amount,backward phrasal associate,[CLS] as though he was a lion in a [MASK] life . [SEP],0.23066312074661255,4.508183479309082
past,background,smart,unclassified,[CLS] fred enjoyed reading stories from his [MASK] . [SEP],0.41185885667800903,4.3507843017578125
past,memory,amount,backward phrasal associate,[CLS] fred enjoyed reading stories from his [MASK] . [SEP],0.41185885667800903,4.3507843017578125
past,background,smart,unclassified,"[CLS] this [MASK] time i went home , i hunted at night . [SEP]",0.37832438945770264,2.6443212032318115
past,memory,amount,backward phrasal associate,"[CLS] this [MASK] time i went home , i hunted at night . [SEP]",0.37832438945770264,2.6443212032318115
past,background,smart,unclassified,[CLS] for the [MASK] few hours she had been trying to cram the material in . [SEP],0.5092244744300842,1.0600013732910156
past,memory,amount,backward phrasal associate,[CLS] for the [MASK] few hours she had been trying to cram the material in . [SEP],0.5092244744300842,1.0600013732910156
past,background,smart,unclassified,[CLS] she 'd cheated on him in the [MASK] . [SEP],0.9367097616195679,0.5625900030136108
past,memory,amount,backward phrasal associate,[CLS] she 'd cheated on him in the [MASK] . [SEP],0.9367097616195679,0.5625900030136108
past,background,smart,unclassified,[CLS] he had been working so hard this [MASK] month . [SEP],0.7367076873779297,0.850027322769165
past,memory,amount,backward phrasal associate,[CLS] he had been working so hard this [MASK] month . [SEP],0.7367076873779297,0.850027322769165
past,background,smart,unclassified,[CLS] he worked 9 - 5 every day for the [MASK] 20 years . [SEP],0.8557206988334656,0.9970307946205139
past,memory,amount,backward phrasal associate,[CLS] he worked 9 - 5 every day for the [MASK] 20 years . [SEP],0.8557206988334656,0.9970307946205139
past,background,smart,unclassified,[CLS] i spent the [MASK] two days cramming information for my report . [SEP],0.977451741695404,0.20669636130332947
past,memory,amount,backward phrasal associate,[CLS] i spent the [MASK] two days cramming information for my report . [SEP],0.977451741695404,0.20669636130332947
path,trail,hole,synonym,"[CLS] instead , the [MASK] forced him to risk his life scaling a cliff side . [SEP]",0.06843557953834534,9.601673126220703
path,walkway,smooth,synonym,"[CLS] instead , the [MASK] forced him to risk his life scaling a cliff side . [SEP]",0.06843557953834534,9.601673126220703
path,trail,hole,synonym,[CLS] they both decided on a difficult [MASK] . [SEP],0.08443114906549454,6.678958892822266
path,walkway,smooth,synonym,[CLS] they both decided on a difficult [MASK] . [SEP],0.08443114906549454,6.678958892822266
path,trail,hole,synonym,[CLS] she started to hurry down the [MASK] back to her house . [SEP],0.2727334499359131,3.7614328861236572
path,walkway,smooth,synonym,[CLS] she started to hurry down the [MASK] back to her house . [SEP],0.2727334499359131,3.7614328861236572
path,trail,hole,synonym,[CLS] a coyote appeared on the [MASK] before her . [SEP],0.3571327328681946,4.794787883758545
path,walkway,smooth,synonym,[CLS] a coyote appeared on the [MASK] before her . [SEP],0.3571327328681946,4.794787883758545
path,trail,hole,synonym,[CLS] she saw a puddle was in her [MASK] ahead . [SEP],0.4603450298309326,2.707953453063965
path,walkway,smooth,synonym,[CLS] she saw a puddle was in her [MASK] ahead . [SEP],0.4603450298309326,2.707953453063965
path,trail,hole,synonym,[CLS] he hopped over a log in his [MASK] and stopped . [SEP],0.5196565389633179,3.1957085132598877
path,walkway,smooth,synonym,[CLS] he hopped over a log in his [MASK] and stopped . [SEP],0.5196565389633179,3.1957085132598877
path,trail,hole,synonym,[CLS] he put a banana peel in the [MASK] his sister would be walking . [SEP],0.5649806261062622,3.150423765182495
path,walkway,smooth,synonym,[CLS] he put a banana peel in the [MASK] his sister would be walking . [SEP],0.5649806261062622,3.150423765182495
path,trail,hole,synonym,[CLS] and saved gina from going down a bad [MASK] . [SEP],0.9200916290283203,0.5818294882774353
path,walkway,smooth,synonym,[CLS] and saved gina from going down a bad [MASK] . [SEP],0.9200916290283203,0.5818294882774353
path,trail,hole,synonym,[CLS] they devoured nearly everything and destroyed anything in their [MASK] . [SEP],0.8831052780151367,0.7512990832328796
path,walkway,smooth,synonym,[CLS] they devoured nearly everything and destroyed anything in their [MASK] . [SEP],0.8831052780151367,0.7512990832328796
path,trail,hole,synonym,"[CLS] throughout the forest , it continued to move in a straight [MASK] . [SEP]",0.9925137162208557,0.08894546329975128
path,walkway,smooth,synonym,"[CLS] throughout the forest , it continued to move in a straight [MASK] . [SEP]",0.9925137162208557,0.08894546329975128
peace,war,hatchet,antonym,[CLS] joanne was able to have her new baby in [MASK] . [SEP],0.08226113766431808,6.9010539054870605
peace,dove,seafood,perceptual property,[CLS] joanne was able to have her new baby in [MASK] . [SEP],0.08226113766431808,6.9010539054870605
peace,war,hatchet,antonym,"[CLS] after the exterminator killed all of the rats , gary felt [MASK] . [SEP]",0.1382969617843628,7.090660095214844
peace,dove,seafood,perceptual property,"[CLS] after the exterminator killed all of the rats , gary felt [MASK] . [SEP]",0.1382969617843628,7.090660095214844
peace,war,hatchet,antonym,[CLS] he was thankful there was [MASK] . [SEP],0.3109048008918762,4.842966079711914
peace,dove,seafood,perceptual property,[CLS] he was thankful there was [MASK] . [SEP],0.3109048008918762,4.842966079711914
peace,war,hatchet,antonym,"[CLS] however , she spit the [MASK] out and threw up . [SEP]",0.19085808098316193,6.606785774230957
peace,dove,seafood,perceptual property,"[CLS] however , she spit the [MASK] out and threw up . [SEP]",0.19085808098316193,6.606785774230957
peace,war,hatchet,antonym,[CLS] drew was finally able to write in [MASK] . [SEP],0.5532017350196838,4.247604846954346
peace,dove,seafood,perceptual property,[CLS] drew was finally able to write in [MASK] . [SEP],0.5532017350196838,4.247604846954346
peace,war,hatchet,antonym,[CLS] he had to lock loki in the bathroom so that he could eat in [MASK] . [SEP],0.7564125657081604,1.8180235624313354
peace,dove,seafood,perceptual property,[CLS] he had to lock loki in the bathroom so that he could eat in [MASK] . [SEP],0.7564125657081604,1.8180235624313354
peace,war,hatchet,antonym,[CLS] then she spent a year with the [MASK] corps in samoa . [SEP],0.7413575053215027,1.6043347120285034
peace,dove,seafood,perceptual property,[CLS] then she spent a year with the [MASK] corps in samoa . [SEP],0.7413575053215027,1.6043347120285034
peace,war,hatchet,antonym,[CLS] gina went up to her grandpa and saw he was finally at [MASK] . [SEP],0.8166376352310181,1.2506444454193115
peace,dove,seafood,perceptual property,[CLS] gina went up to her grandpa and saw he was finally at [MASK] . [SEP],0.8166376352310181,1.2506444454193115
peace,war,hatchet,antonym,[CLS] debbie immediately applied to the [MASK] corps . [SEP],0.8960524201393127,0.9928330183029175
peace,dove,seafood,perceptual property,[CLS] debbie immediately applied to the [MASK] corps . [SEP],0.8960524201393127,0.9928330183029175
peace,war,hatchet,antonym,[CLS] one day her mother wanted some [MASK] and quiet . [SEP],0.9901005625724792,0.12849831581115723
peace,dove,seafood,perceptual property,[CLS] one day her mother wanted some [MASK] and quiet . [SEP],0.9901005625724792,0.12849831581115723
peanut,brittle,horrible,backward phrasal associate,[CLS] sasha accidentally ate a [MASK] . [SEP],0.06397771090269089,7.868347644805908
peanut,elephant,cabbage,script,[CLS] sasha accidentally ate a [MASK] . [SEP],0.06397771090269089,7.868347644805908
peanut,brittle,horrible,backward phrasal associate,"[CLS] however , one day a student brought [MASK] butter cups . [SEP]",0.14277680218219757,4.966581344604492
peanut,elephant,cabbage,script,"[CLS] however , one day a student brought [MASK] butter cups . [SEP]",0.14277680218219757,4.966581344604492
peanut,brittle,horrible,backward phrasal associate,[CLS] john was a [MASK] farmer . [SEP],0.44120627641677856,4.779669761657715
peanut,elephant,cabbage,script,[CLS] john was a [MASK] farmer . [SEP],0.44120627641677856,4.779669761657715
peanut,brittle,horrible,backward phrasal associate,[CLS] [MASK] m&ms were on sale . [SEP],0.26239535212516785,5.0146284103393555
peanut,elephant,cabbage,script,[CLS] [MASK] m&ms were on sale . [SEP],0.26239535212516785,5.0146284103393555
peanut,brittle,horrible,backward phrasal associate,[CLS] i purchased [MASK] butter from the store . [SEP],0.5044631361961365,2.2298243045806885
peanut,elephant,cabbage,script,[CLS] i purchased [MASK] butter from the store . [SEP],0.5044631361961365,2.2298243045806885
peanut,brittle,horrible,backward phrasal associate,[CLS] she rolled the pinecones in [MASK] butter and bird seed . [SEP],0.7611135840415955,2.170825719833374
peanut,elephant,cabbage,script,[CLS] she rolled the pinecones in [MASK] butter and bird seed . [SEP],0.7611135840415955,2.170825719833374
peanut,brittle,horrible,backward phrasal associate,[CLS] she decided to make herself some celery sticks with [MASK] butter . [SEP],0.9101688861846924,0.8555435538291931
peanut,elephant,cabbage,script,[CLS] she decided to make herself some celery sticks with [MASK] butter . [SEP],0.9101688861846924,0.8555435538291931
peanut,brittle,horrible,backward phrasal associate,"[CLS] then , sarah ate the [MASK] butter bread . [SEP]",0.6624064445495605,3.1636240482330322
peanut,elephant,cabbage,script,"[CLS] then , sarah ate the [MASK] butter bread . [SEP]",0.6624064445495605,3.1636240482330322
peanut,brittle,horrible,backward phrasal associate,[CLS] the mothers ate [MASK] butter and jelly sandwiches the kids made . [SEP],0.7447107434272766,0.9134793877601624
peanut,elephant,cabbage,script,[CLS] the mothers ate [MASK] butter and jelly sandwiches the kids made . [SEP],0.7447107434272766,0.9134793877601624
peanut,brittle,horrible,backward phrasal associate,[CLS] sue made a [MASK] butter and jelly sandwich . [SEP],0.9998076558113098,0.003971786703914404
peanut,elephant,cabbage,script,[CLS] sue made a [MASK] butter and jelly sandwich . [SEP],0.9998076558113098,0.003971786703914404
pen,quill,friendliness,synonym,[CLS] i did n't buy the [MASK] . [SEP],0.09160973131656647,8.72353744506836
pen,eraser,freckle,unclassified,[CLS] i did n't buy the [MASK] . [SEP],0.09160973131656647,8.72353744506836
pen,quill,friendliness,synonym,"[CLS] since her body could n't dance , she made the [MASK] dance on the paper . [SEP]",0.15818913280963898,7.408710479736328
pen,eraser,freckle,unclassified,"[CLS] since her body could n't dance , she made the [MASK] dance on the paper . [SEP]",0.15818913280963898,7.408710479736328
pen,quill,friendliness,synonym,[CLS] rachel needed to borrow a [MASK] . [SEP],0.1568801999092102,7.006385803222656
pen,eraser,freckle,unclassified,[CLS] rachel needed to borrow a [MASK] . [SEP],0.1568801999092102,7.006385803222656
pen,quill,friendliness,synonym,[CLS] stew collected every [MASK] cap he could find at school . [SEP],0.1804400235414505,6.762344837188721
pen,eraser,freckle,unclassified,[CLS] stew collected every [MASK] cap he could find at school . [SEP],0.1804400235414505,6.762344837188721
pen,quill,friendliness,synonym,[CLS] i chewed my [MASK] at my desk . [SEP],0.6252739429473877,1.9422506093978882
pen,eraser,freckle,unclassified,[CLS] i chewed my [MASK] at my desk . [SEP],0.6252739429473877,1.9422506093978882
pen,quill,friendliness,synonym,[CLS] each of them were given a [MASK] pal to send letters to . [SEP],0.9996125102043152,0.007503156550228596
pen,eraser,freckle,unclassified,[CLS] each of them were given a [MASK] pal to send letters to . [SEP],0.9996125102043152,0.007503156550228596
pen,quill,friendliness,synonym,[CLS] they sent me a [MASK] with my store 's name on it . [SEP],0.7128909230232239,2.51362681388855
pen,eraser,freckle,unclassified,[CLS] they sent me a [MASK] with my store 's name on it . [SEP],0.7128909230232239,2.51362681388855
pen,quill,friendliness,synonym,[CLS] she had her blue [MASK] . [SEP],0.4721119999885559,5.3330583572387695
pen,eraser,freckle,unclassified,[CLS] she had her blue [MASK] . [SEP],0.4721119999885559,5.3330583572387695
pen,quill,friendliness,synonym,"[CLS] chewing his [MASK] , he tried to think . [SEP]",0.9614225625991821,0.38192659616470337
pen,eraser,freckle,unclassified,"[CLS] chewing his [MASK] , he tried to think . [SEP]",0.9614225625991821,0.38192659616470337
pen,quill,friendliness,synonym,[CLS] glory began a [MASK] pal relationship with an inmate . [SEP],0.9997773766517639,0.004567819181829691
pen,eraser,freckle,unclassified,[CLS] glory began a [MASK] pal relationship with an inmate . [SEP],0.9997773766517639,0.004567819181829691
pencil,pen,number,antonym,[CLS] but then he noticed that his [MASK] was gone . [SEP],0.043005842715501785,8.525960922241211
pencil,paper,swear,forward phrasal associate,[CLS] but then he noticed that his [MASK] was gone . [SEP],0.043005842715501785,8.525960922241211
pencil,pen,number,antonym,[CLS] she picked up the [MASK] and returned to work on the exam . [SEP],0.18521694839000702,5.86872673034668
pencil,paper,swear,forward phrasal associate,[CLS] she picked up the [MASK] and returned to work on the exam . [SEP],0.18521694839000702,5.86872673034668
pencil,pen,number,antonym,"[CLS] jane was clumsy , her [MASK] making lopsided figures and awkward forms . [SEP]",0.3385653793811798,3.9890451431274414
pencil,paper,swear,forward phrasal associate,"[CLS] jane was clumsy , her [MASK] making lopsided figures and awkward forms . [SEP]",0.3385653793811798,3.9890451431274414
pencil,pen,number,antonym,[CLS] he still to this day does n't like [MASK] . [SEP],0.33023709058761597,4.260923385620117
pencil,paper,swear,forward phrasal associate,[CLS] he still to this day does n't like [MASK] . [SEP],0.33023709058761597,4.260923385620117
pencil,pen,number,antonym,[CLS] she gave him a [MASK] to finish the test . [SEP],0.425214946269989,2.77494478225708
pencil,paper,swear,forward phrasal associate,[CLS] she gave him a [MASK] to finish the test . [SEP],0.425214946269989,2.77494478225708
pencil,pen,number,antonym,[CLS] the teacher eventually stopped putting her [MASK] cup out . [SEP],0.3973087668418884,3.809372901916504
pencil,paper,swear,forward phrasal associate,[CLS] the teacher eventually stopped putting her [MASK] cup out . [SEP],0.3973087668418884,3.809372901916504
pencil,pen,number,antonym,[CLS] she dropped her [MASK] and closed her eyes . [SEP],0.728985607624054,1.8780534267425537
pencil,paper,swear,forward phrasal associate,[CLS] she dropped her [MASK] and closed her eyes . [SEP],0.728985607624054,1.8780534267425537
pencil,pen,number,antonym,[CLS] she used [MASK] . [SEP],0.6357512474060059,2.1543185710906982
pencil,paper,swear,forward phrasal associate,[CLS] she used [MASK] . [SEP],0.6357512474060059,2.1543185710906982
pencil,pen,number,antonym,[CLS] ann 's mom handed her a paper and a [MASK] . [SEP],0.8405716419219971,1.340973973274231
pencil,paper,swear,forward phrasal associate,[CLS] ann 's mom handed her a paper and a [MASK] . [SEP],0.8405716419219971,1.340973973274231
pencil,pen,number,antonym,[CLS] he chewed his [MASK] . [SEP],0.9643112421035767,0.3961285352706909
pencil,paper,swear,forward phrasal associate,[CLS] he chewed his [MASK] . [SEP],0.9643112421035767,0.3961285352706909
people,society,surface,supraordinate,[CLS] the [MASK] would not let him return it . [SEP],0.03982674703001976,9.569215774536133
people,real,bookbag,forward phrasal associate,[CLS] the [MASK] would not let him return it . [SEP],0.03982674703001976,9.569215774536133
people,society,surface,supraordinate,[CLS] nigel did not like being around [MASK] . [SEP],0.24518544971942902,6.702495098114014
people,real,bookbag,forward phrasal associate,[CLS] nigel did not like being around [MASK] . [SEP],0.24518544971942902,6.702495098114014
people,society,surface,supraordinate,[CLS] he rescues all the [MASK] inside . [SEP],0.3530539572238922,5.402109146118164
people,real,bookbag,forward phrasal associate,[CLS] he rescues all the [MASK] inside . [SEP],0.3530539572238922,5.402109146118164
people,society,surface,supraordinate,[CLS] and he knew that [MASK] secretly made fun of him at school . [SEP],0.3335094749927521,4.58395528793335
people,real,bookbag,forward phrasal associate,[CLS] and he knew that [MASK] secretly made fun of him at school . [SEP],0.3335094749927521,4.58395528793335
people,society,surface,supraordinate,[CLS] it was gratifying to know that [MASK] enjoyed her stories . [SEP],0.45015543699264526,3.761476516723633
people,real,bookbag,forward phrasal associate,[CLS] it was gratifying to know that [MASK] enjoyed her stories . [SEP],0.45015543699264526,3.761476516723633
people,society,surface,supraordinate,[CLS] ellen thought she 'd invite a few [MASK] over . [SEP],0.634433388710022,2.370903968811035
people,real,bookbag,forward phrasal associate,[CLS] ellen thought she 'd invite a few [MASK] over . [SEP],0.634433388710022,2.370903968811035
people,society,surface,supraordinate,[CLS] the [MASK] on the forum all pretended to be really sad at his passing . [SEP],0.705191433429718,3.117514133453369
people,real,bookbag,forward phrasal associate,[CLS] the [MASK] on the forum all pretended to be really sad at his passing . [SEP],0.705191433429718,3.117514133453369
people,society,surface,supraordinate,[CLS] their wedding was a great reflection of them as [MASK] . [SEP],0.782515287399292,1.9341057538986206
people,real,bookbag,forward phrasal associate,[CLS] their wedding was a great reflection of them as [MASK] . [SEP],0.782515287399292,1.9341057538986206
people,society,surface,supraordinate,[CLS] [MASK] began to leave their cars and run down the roads . [SEP],0.9132301807403564,0.9167901277542114
people,real,bookbag,forward phrasal associate,[CLS] [MASK] began to leave their cars and run down the roads . [SEP],0.9132301807403564,0.9167901277542114
people,society,surface,supraordinate,[CLS] [MASK] were giving him nickels and dimes . [SEP],0.9832916855812073,0.16216348111629486
people,real,bookbag,forward phrasal associate,[CLS] [MASK] were giving him nickels and dimes . [SEP],0.9832916855812073,0.16216348111629486
pepper,salt,flesh,category,[CLS] to my dismay the [MASK] caught on fire . [SEP],0.05718715488910675,9.18724250793457
pepper,spicy,thigh,forward phrasal associate,[CLS] to my dismay the [MASK] caught on fire . [SEP],0.05718715488910675,9.18724250793457
pepper,salt,flesh,category,"[CLS] one day , he tried the hottest [MASK] in the world . [SEP]",0.18700093030929565,7.164305686950684
pepper,spicy,thigh,forward phrasal associate,"[CLS] one day , he tried the hottest [MASK] in the world . [SEP]",0.18700093030929565,7.164305686950684
pepper,salt,flesh,category,[CLS] kent decided to eat a really hot [MASK] . [SEP],0.21935585141181946,4.321787357330322
pepper,spicy,thigh,forward phrasal associate,[CLS] kent decided to eat a really hot [MASK] . [SEP],0.21935585141181946,4.321787357330322
pepper,salt,flesh,category,"[CLS] there 's anise , salt , [MASK] , sugar , and cocoa . [SEP]",0.5833448171615601,3.497532367706299
pepper,spicy,thigh,forward phrasal associate,"[CLS] there 's anise , salt , [MASK] , sugar , and cocoa . [SEP]",0.5833448171615601,3.497532367706299
pepper,salt,flesh,category,[CLS] i decided to defrost a hot [MASK] in the microwave . [SEP],0.708532989025116,1.7604050636291504
pepper,spicy,thigh,forward phrasal associate,[CLS] i decided to defrost a hot [MASK] in the microwave . [SEP],0.708532989025116,1.7604050636291504
pepper,salt,flesh,category,"[CLS] then , she mixed the eggs with salt and [MASK] . [SEP]",0.6647894382476807,1.9558922052383423
pepper,spicy,thigh,forward phrasal associate,"[CLS] then , she mixed the eggs with salt and [MASK] . [SEP]",0.6647894382476807,1.9558922052383423
pepper,salt,flesh,category,[CLS] liza pulled out her [MASK] spray but it malfunctioned . [SEP],0.9424559473991394,0.6318053603172302
pepper,spicy,thigh,forward phrasal associate,[CLS] liza pulled out her [MASK] spray but it malfunctioned . [SEP],0.9424559473991394,0.6318053603172302
pepper,salt,flesh,category,[CLS] he spit them out because he forgot to put salt and [MASK] on them . [SEP],0.9056061506271362,0.9443581104278564
pepper,spicy,thigh,forward phrasal associate,[CLS] he spit them out because he forgot to put salt and [MASK] on them . [SEP],0.9056061506271362,0.9443581104278564
pepper,salt,flesh,category,[CLS] she made pasta with an olive [MASK] sauce for her new boyfriend . [SEP],0.9073497653007507,0.7931469678878784
pepper,spicy,thigh,forward phrasal associate,[CLS] she made pasta with an olive [MASK] sauce for her new boyfriend . [SEP],0.9073497653007507,0.7931469678878784
pepper,salt,flesh,category,[CLS] i tried adding salt and [MASK] . [SEP],0.9865759611129761,0.1633436679840088
pepper,spicy,thigh,forward phrasal associate,[CLS] i tried adding salt and [MASK] . [SEP],0.9865759611129761,0.1633436679840088
perfect,practice,female,forward phrasal associate,"[CLS] then , she found the [MASK] bundle . [SEP]",0.08633177727460861,7.196206092834473
perfect,meticulous,dagger,unclassified,"[CLS] then , she found the [MASK] bundle . [SEP]",0.08633177727460861,7.196206092834473
perfect,practice,female,forward phrasal associate,[CLS] her performance was [MASK] ! [SEP],0.21001432836055756,4.893902778625488
perfect,meticulous,dagger,unclassified,[CLS] her performance was [MASK] ! [SEP],0.21001432836055756,4.893902778625488
