category,constraint,target,related,unrelated,isolated_context,related_context,unrelated_context,isolated_probability,isolated_rank,related_probability,related_rank,unrelated_probability,unrelated_rank
open_class,high,neat,organize,caring,[CLS] she relaxed over her very [MASK] courtyard all day long . [SEP],[CLS] the next word is organize. she relaxed over her very [MASK] courtyard all day long . [SEP],[CLS] the next word is caring. she relaxed over her very [MASK] courtyard all day long . [SEP],0.0005762354121543467,94,0.0008713749120943248,87,0.0004476548929233104,107
open_class,high,neat,interesting,chief,[CLS] she relaxed over her very [MASK] courtyard all day long . [SEP],[CLS] the next word is interesting. she relaxed over her very [MASK] courtyard all day long . [SEP],[CLS] the next word is chief. she relaxed over her very [MASK] courtyard all day long . [SEP],0.0005762354121543467,94,0.0007900986238382757,92,0.0009080860763788223,80
open_class,low,neck,scarf,mask,"[CLS] afterwards , cindy felt in her legs and [MASK] . [SEP]","[CLS] the next word is scarf. afterwards , cindy felt in her legs and [MASK] . [SEP]","[CLS] the next word is mask. afterwards , cindy felt in her legs and [MASK] . [SEP]",0.009679105132818222,15,0.006982226390391588,21,0.008505304343998432,20
open_class,low,neck,glands,cemetery,"[CLS] afterwards , cindy felt in her legs and [MASK] . [SEP]","[CLS] the next word is glands. afterwards , cindy felt in her legs and [MASK] . [SEP]","[CLS] the next word is cemetery. afterwards , cindy felt in her legs and [MASK] . [SEP]",0.009679105132818222,15,0.00553846312686801,26,0.008483277633786201,18
open_class,high,neck,scarf,mask,[CLS] i had to scrub my [MASK] in the bathroom . [SEP],[CLS] the next word is scarf. i had to scrub my [MASK] in the bathroom . [SEP],[CLS] the next word is mask. i had to scrub my [MASK] in the bathroom . [SEP],0.002881320659071207,19,0.003632664680480957,18,0.0025747851468622684,17
open_class,high,neck,glands,cemetery,[CLS] i had to scrub my [MASK] in the bathroom . [SEP],[CLS] the next word is glands. i had to scrub my [MASK] in the bathroom . [SEP],[CLS] the next word is cemetery. i had to scrub my [MASK] in the bathroom . [SEP],0.002881320659071207,19,0.0030713423620909452,18,0.003722802735865116,17
open_class,low,necklace,bead,hand,[CLS] he found a lovely vintage [MASK] for his mother . [SEP],[CLS] the next word is bead. he found a lovely vintage [MASK] for his mother . [SEP],[CLS] the next word is hand. he found a lovely vintage [MASK] for his mother . [SEP],0.0136500159278512,12,0.02850409224629402,6,0.007443091832101345,19
open_class,low,necklace,jewelry,muffin,[CLS] he found a lovely vintage [MASK] for his mother . [SEP],[CLS] the next word is jewelry. he found a lovely vintage [MASK] for his mother . [SEP],[CLS] the next word is muffin. he found a lovely vintage [MASK] for his mother . [SEP],0.0136500159278512,12,0.2939430773258209,1,0.0014702276093885303,103
open_class,high,necklace,bead,hand,[CLS] he gave her a [MASK] . [SEP],[CLS] the next word is bead. he gave her a [MASK] . [SEP],[CLS] the next word is hand. he gave her a [MASK] . [SEP],1.8051559891318902e-05,408,6.353545904858038e-05,299,3.0425258955801837e-05,470
open_class,high,necklace,jewelry,muffin,[CLS] he gave her a [MASK] . [SEP],[CLS] the next word is jewelry. he gave her a [MASK] . [SEP],[CLS] the next word is muffin. he gave her a [MASK] . [SEP],1.8051559891318902e-05,408,0.0008627461502328515,34,2.927515197370667e-05,415
open_class,low,need,necessary,philosophy,[CLS] jodie was a animal activist who helped animals in [MASK] . [SEP],[CLS] the next word is necessary. jodie was a animal activist who helped animals in [MASK] . [SEP],[CLS] the next word is philosophy. jodie was a animal activist who helped animals in [MASK] . [SEP],0.3077365458011627,1,0.4255141317844391,1,0.2823227345943451,1
open_class,low,need,help,context,[CLS] jodie was a animal activist who helped animals in [MASK] . [SEP],[CLS] the next word is help. jodie was a animal activist who helped animals in [MASK] . [SEP],[CLS] the next word is context. jodie was a animal activist who helped animals in [MASK] . [SEP],0.3077365458011627,1,0.3702247440814972,1,0.31483393907546997,1
open_class,high,need,necessary,philosophy,[CLS] they would [MASK] it for their vegetables in winter . [SEP],[CLS] the next word is necessary. they would [MASK] it for their vegetables in winter . [SEP],[CLS] the next word is philosophy. they would [MASK] it for their vegetables in winter . [SEP],0.06999490410089493,2,0.30664941668510437,2,0.02784634195268154,6
open_class,high,need,help,context,[CLS] they would [MASK] it for their vegetables in winter . [SEP],[CLS] the next word is help. they would [MASK] it for their vegetables in winter . [SEP],[CLS] the next word is context. they would [MASK] it for their vegetables in winter . [SEP],0.06999490410089493,2,0.22500190138816833,2,0.06942456215620041,2
open_class,high,needle,injection,sub,[CLS] she could not figure out how to thread the [MASK] . [SEP],[CLS] the next word is injection. she could not figure out how to thread the [MASK] . [SEP],[CLS] the next word is sub. she could not figure out how to thread the [MASK] . [SEP],0.04359021037817001,6,0.27186498045921326,1,0.02371157519519329,6
open_class,high,needle,physician,kitten,[CLS] she could not figure out how to thread the [MASK] . [SEP],[CLS] the next word is physician. she could not figure out how to thread the [MASK] . [SEP],[CLS] the next word is kitten. she could not figure out how to thread the [MASK] . [SEP],0.04359021037817001,6,0.3411882817745209,1,0.04208579286932945,5
open_class,low,needle,injection,sub,[CLS] my wife got me a [MASK] . [SEP],[CLS] the next word is injection. my wife got me a [MASK] . [SEP],[CLS] the next word is sub. my wife got me a [MASK] . [SEP],9.190962737193331e-05,784,0.0009665634715929627,153,0.0003752972115762532,384
open_class,low,needle,physician,kitten,[CLS] my wife got me a [MASK] . [SEP],[CLS] the next word is physician. my wife got me a [MASK] . [SEP],[CLS] the next word is kitten. my wife got me a [MASK] . [SEP],9.190962737193331e-05,784,0.006134466268122196,19,6.428297638194636e-05,395
open_class,low,negative,positive,dump,"[CLS] her friend , lori , made a [MASK] comment about donald trump . [SEP]","[CLS] the next word is positive. her friend , lori , made a [MASK] comment about donald trump . [SEP]","[CLS] the next word is dump. her friend , lori , made a [MASK] comment about donald trump . [SEP]",0.19263404607772827,1,0.2306414544582367,2,0.03614264726638794,4
open_class,low,negative,not,overpower,"[CLS] her friend , lori , made a [MASK] comment about donald trump . [SEP]","[CLS] the next word is not. her friend , lori , made a [MASK] comment about donald trump . [SEP]","[CLS] the next word is overpower. her friend , lori , made a [MASK] comment about donald trump . [SEP]",0.19263404607772827,1,0.034147776663303375,5,0.02547154575586319,7
open_class,high,negative,positive,dump,[CLS] they found out that the blood was o [MASK] . [SEP],[CLS] the next word is positive. they found out that the blood was o [MASK] . [SEP],[CLS] the next word is dump. they found out that the blood was o [MASK] . [SEP],0.0012515661073848605,47,0.004998138174414635,12,0.002209300408139825,33
open_class,high,negative,not,overpower,[CLS] they found out that the blood was o [MASK] . [SEP],[CLS] the next word is not. they found out that the blood was o [MASK] . [SEP],[CLS] the next word is overpower. they found out that the blood was o [MASK] . [SEP],0.0012515661073848605,47,0.001318778027780354,53,0.0022541258949786425,31
open_class,low,neighborhood,community,scarcity,[CLS] my [MASK] requires a leash . [SEP],[CLS] the next word is community. my [MASK] requires a leash . [SEP],[CLS] the next word is scarcity. my [MASK] requires a leash . [SEP],0.0001294069370487705,436,0.001670497003942728,30,0.00010265350283589214,673
open_class,low,neighborhood,suburb,tropical,[CLS] my [MASK] requires a leash . [SEP],[CLS] the next word is suburb. my [MASK] requires a leash . [SEP],[CLS] the next word is tropical. my [MASK] requires a leash . [SEP],0.0001294069370487705,436,0.0012747239088639617,27,7.807683869032189e-05,424
open_class,high,neighborhood,community,scarcity,[CLS] john was walking around his [MASK] and saw a ice cream store . [SEP],[CLS] the next word is community. john was walking around his [MASK] and saw a ice cream store . [SEP],[CLS] the next word is scarcity. john was walking around his [MASK] and saw a ice cream store . [SEP],0.17831531167030334,2,0.47240719199180603,1,0.3211771249771118,1
open_class,high,neighborhood,suburb,tropical,[CLS] john was walking around his [MASK] and saw a ice cream store . [SEP],[CLS] the next word is suburb. john was walking around his [MASK] and saw a ice cream store . [SEP],[CLS] the next word is tropical. john was walking around his [MASK] and saw a ice cream store . [SEP],0.17831531167030334,2,0.3256515562534332,1,0.22265642881393433,2
open_class,high,nephew,niece,thinking,[CLS] damon grabbed her [MASK] before he fell from her hands . [SEP],[CLS] the next word is niece. damon grabbed her [MASK] before he fell from her hands . [SEP],[CLS] the next word is thinking. damon grabbed her [MASK] before he fell from her hands . [SEP],1.2864037671533879e-05,1303,1.015352700051153e-05,1516,7.4923623287759256e-06,1853
open_class,high,nephew,cousin,captain,[CLS] damon grabbed her [MASK] before he fell from her hands . [SEP],[CLS] the next word is cousin. damon grabbed her [MASK] before he fell from her hands . [SEP],[CLS] the next word is captain. damon grabbed her [MASK] before he fell from her hands . [SEP],1.2864037671533879e-05,1303,1.2066000635968521e-05,1432,8.412496754317544e-06,1749
open_class,low,nephew,niece,thinking,"[CLS] unable to sell the farm , he decided to give it to his [MASK] . [SEP]","[CLS] the next word is niece. unable to sell the farm , he decided to give it to his [MASK] . [SEP]","[CLS] the next word is thinking. unable to sell the farm , he decided to give it to his [MASK] . [SEP]",0.014739974401891232,11,0.012383522465825081,13,0.005998923443257809,20
open_class,low,nephew,cousin,captain,"[CLS] unable to sell the farm , he decided to give it to his [MASK] . [SEP]","[CLS] the next word is cousin. unable to sell the farm , he decided to give it to his [MASK] . [SEP]","[CLS] the next word is captain. unable to sell the farm , he decided to give it to his [MASK] . [SEP]",0.014739974401891232,11,0.02144598588347435,12,0.007645722012966871,17
open_class,high,nervous,anxiety,mastery,"[CLS] during the interview , he was [MASK] and unsure . [SEP]","[CLS] the next word is anxiety. during the interview , he was [MASK] and unsure . [SEP]","[CLS] the next word is mastery. during the interview , he was [MASK] and unsure . [SEP]",0.24440248310565948,1,0.3735586404800415,1,0.2463916838169098,1
open_class,high,nervous,interview,rye,"[CLS] during the interview , he was [MASK] and unsure . [SEP]","[CLS] the next word is interview. during the interview , he was [MASK] and unsure . [SEP]","[CLS] the next word is rye. during the interview , he was [MASK] and unsure . [SEP]",0.24440248310565948,1,0.2807132303714752,1,0.23324556648731232,1
open_class,low,nervous,anxiety,mastery,[CLS] she was [MASK] about her position . [SEP],[CLS] the next word is anxiety. she was [MASK] about her position . [SEP],[CLS] the next word is mastery. she was [MASK] about her position . [SEP],0.11616294085979462,2,0.16681784391403198,2,0.026006868109107018,8
open_class,low,nervous,interview,rye,[CLS] she was [MASK] about her position . [SEP],[CLS] the next word is interview. she was [MASK] about her position . [SEP],[CLS] the next word is rye. she was [MASK] about her position . [SEP],0.11616294085979462,2,0.029258493334054947,6,0.03188551589846611,8
open_class,low,new,old,before,[CLS] i got a [MASK] dental hygienist . [SEP],[CLS] the next word is old. i got a [MASK] dental hygienist . [SEP],[CLS] the next word is before. i got a [MASK] dental hygienist . [SEP],0.1156567633152008,2,0.1889670044183731,1,0.11651437729597092,1
open_class,low,new,meet,summary,[CLS] i got a [MASK] dental hygienist . [SEP],[CLS] the next word is meet. i got a [MASK] dental hygienist . [SEP],[CLS] the next word is summary. i got a [MASK] dental hygienist . [SEP],0.1156567633152008,2,0.12106632441282272,1,0.11084210127592087,1
open_class,high,new,old,before,[CLS] she went to the shelter and adopted her [MASK] kitten . [SEP],[CLS] the next word is old. she went to the shelter and adopted her [MASK] kitten . [SEP],[CLS] the next word is before. she went to the shelter and adopted her [MASK] kitten . [SEP],0.012657237239181995,3,0.029845574870705605,4,0.03035156987607479,4
open_class,high,new,meet,summary,[CLS] she went to the shelter and adopted her [MASK] kitten . [SEP],[CLS] the next word is meet. she went to the shelter and adopted her [MASK] kitten . [SEP],[CLS] the next word is summary. she went to the shelter and adopted her [MASK] kitten . [SEP],0.012657237239181995,3,0.02886379323899746,4,0.02028854936361313,4
open_class,high,news,update,nuts,[CLS] he did not take the [MASK] well . [SEP],[CLS] the next word is update. he did not take the [MASK] well . [SEP],[CLS] the next word is nuts. he did not take the [MASK] well . [SEP],0.2078513354063034,1,0.3378060460090637,1,0.18735229969024658,1
open_class,high,news,network,go,[CLS] he did not take the [MASK] well . [SEP],[CLS] the next word is network. he did not take the [MASK] well . [SEP],[CLS] the next word is go. he did not take the [MASK] well . [SEP],0.2078513354063034,1,0.28635600209236145,1,0.17486903071403503,1
open_class,low,news,update,nuts,"[CLS] after graduation , she realized she hated the [MASK] . [SEP]","[CLS] the next word is update. after graduation , she realized she hated the [MASK] . [SEP]","[CLS] the next word is nuts. after graduation , she realized she hated the [MASK] . [SEP]",0.0021355056669563055,73,0.007735367864370346,13,0.003546860534697771,38
open_class,low,news,network,go,"[CLS] after graduation , she realized she hated the [MASK] . [SEP]","[CLS] the next word is network. after graduation , she realized she hated the [MASK] . [SEP]","[CLS] the next word is go. after graduation , she realized she hated the [MASK] . [SEP]",0.0021355056669563055,73,0.00889740139245987,12,0.0029317557346075773,52
open_class,high,newspaper,column,pocketbook,[CLS] brenda took a press release to the student [MASK] . [SEP],[CLS] the next word is column. brenda took a press release to the student [MASK] . [SEP],[CLS] the next word is pocketbook. brenda took a press release to the student [MASK] . [SEP],0.02033967152237892,7,0.05912508815526962,4,0.03244001045823097,4
open_class,high,newspaper,advertisement,section,[CLS] brenda took a press release to the student [MASK] . [SEP],[CLS] the next word is advertisement. brenda took a press release to the student [MASK] . [SEP],[CLS] the next word is section. brenda took a press release to the student [MASK] . [SEP],0.02033967152237892,7,0.03876807168126106,4,0.028785035014152527,6
open_class,low,newspaper,column,pocketbook,[CLS] she decided to grab a [MASK] . [SEP],[CLS] the next word is column. she decided to grab a [MASK] . [SEP],[CLS] the next word is pocketbook. she decided to grab a [MASK] . [SEP],0.0007965564727783203,83,0.004734574817121029,23,0.004948690067976713,37
open_class,low,newspaper,advertisement,section,[CLS] she decided to grab a [MASK] . [SEP],[CLS] the next word is advertisement. she decided to grab a [MASK] . [SEP],[CLS] the next word is section. she decided to grab a [MASK] . [SEP],0.0007965564727783203,83,0.0017068040324375033,57,0.002289718948304653,45
open_class,high,newton,fig,spring,[CLS] i was shocked when cam [MASK] did not dive for a fumble . [SEP],[CLS] the next word is fig. i was shocked when cam [MASK] did not dive for a fumble . [SEP],[CLS] the next word is spring. i was shocked when cam [MASK] did not dive for a fumble . [SEP],5.6780187151161954e-05,155,5.407104254118167e-06,320,4.601679847837659e-06,333
open_class,high,newton,gravity,bullet,[CLS] i was shocked when cam [MASK] did not dive for a fumble . [SEP],[CLS] the next word is gravity. i was shocked when cam [MASK] did not dive for a fumble . [SEP],[CLS] the next word is bullet. i was shocked when cam [MASK] did not dive for a fumble . [SEP],5.6780187151161954e-05,155,1.1135518434457481e-05,265,1.1707196790666785e-05,262
open_class,low,newton,fig,spring,[CLS] our niece betty graduated from [MASK] ( ma ) high school this june . [SEP],[CLS] the next word is fig. our niece betty graduated from [MASK] ( ma ) high school this june . [SEP],[CLS] the next word is spring. our niece betty graduated from [MASK] ( ma ) high school this june . [SEP],0.0291112270206213,4,0.02387477643787861,5,0.024979280307888985,5
open_class,low,newton,gravity,bullet,[CLS] our niece betty graduated from [MASK] ( ma ) high school this june . [SEP],[CLS] the next word is gravity. our niece betty graduated from [MASK] ( ma ) high school this june . [SEP],[CLS] the next word is bullet. our niece betty graduated from [MASK] ( ma ) high school this june . [SEP],0.0291112270206213,4,0.02816879376769066,5,0.026093974709510803,4
open_class,low,nice,friendliness,cleaner,"[CLS] it was a [MASK] day , until i had to go outside and mow the lawn . [SEP]","[CLS] the next word is friendliness. it was a [MASK] day , until i had to go outside and mow the lawn . [SEP]","[CLS] the next word is cleaner. it was a [MASK] day , until i had to go outside and mow the lawn . [SEP]",0.050854675471782684,3,0.07557796686887741,4,0.07066142559051514,4
open_class,low,nice,evil,bridge,"[CLS] it was a [MASK] day , until i had to go outside and mow the lawn . [SEP]","[CLS] the next word is evil. it was a [MASK] day , until i had to go outside and mow the lawn . [SEP]","[CLS] the next word is bridge. it was a [MASK] day , until i had to go outside and mow the lawn . [SEP]",0.050854675471782684,3,0.06436154246330261,4,0.042324621230363846,6
open_class,high,nice,friendliness,cleaner,[CLS] it was so [MASK] to see my friend . [SEP],[CLS] the next word is friendliness. it was so [MASK] to see my friend . [SEP],[CLS] the next word is cleaner. it was so [MASK] to see my friend . [SEP],0.1450352668762207,2,0.26546818017959595,2,0.09905516356229782,3
open_class,high,nice,evil,bridge,[CLS] it was so [MASK] to see my friend . [SEP],[CLS] the next word is evil. it was so [MASK] to see my friend . [SEP],[CLS] the next word is bridge. it was so [MASK] to see my friend . [SEP],0.1450352668762207,2,0.12626075744628906,2,0.09612708538770676,3
open_class,high,night,moonlight,doorbell,[CLS] i woke up in the middle of the [MASK] . [SEP],[CLS] the next word is moonlight. i woke up in the middle of the [MASK] . [SEP],[CLS] the next word is doorbell. i woke up in the middle of the [MASK] . [SEP],0.9763398766517639,1,0.9817001223564148,1,0.9834331274032593,1
open_class,high,night,bat,synagogue,[CLS] i woke up in the middle of the [MASK] . [SEP],[CLS] the next word is bat. i woke up in the middle of the [MASK] . [SEP],[CLS] the next word is synagogue. i woke up in the middle of the [MASK] . [SEP],0.9763398766517639,1,0.9785413146018982,1,0.9785389304161072,1
open_class,low,night,moonlight,doorbell,[CLS] it was at [MASK] . [SEP],[CLS] the next word is moonlight. it was at [MASK] . [SEP],[CLS] the next word is doorbell. it was at [MASK] . [SEP],0.07492057979106903,4,0.11489445716142654,1,0.06768985837697983,3
open_class,low,night,bat,synagogue,[CLS] it was at [MASK] . [SEP],[CLS] the next word is bat. it was at [MASK] . [SEP],[CLS] the next word is synagogue. it was at [MASK] . [SEP],0.07492057979106903,4,0.0203641876578331,6,0.028333580121397972,5
open_class,low,noise,sound,easter,[CLS] she was scared of the [MASK] and the instruments . [SEP],[CLS] the next word is sound. she was scared of the [MASK] and the instruments . [SEP],[CLS] the next word is easter. she was scared of the [MASK] and the instruments . [SEP],0.024678291752934456,4,0.05170514062047005,2,0.011851558461785316,10
open_class,low,noise,hearing,action,[CLS] she was scared of the [MASK] and the instruments . [SEP],[CLS] the next word is hearing. she was scared of the [MASK] and the instruments . [SEP],[CLS] the next word is action. she was scared of the [MASK] and the instruments . [SEP],0.024678291752934456,4,0.02864564210176468,4,0.019410042092204094,6
open_class,high,noise,sound,easter,[CLS] she looked all around for the source of the [MASK] . [SEP],[CLS] the next word is sound. she looked all around for the source of the [MASK] . [SEP],[CLS] the next word is easter. she looked all around for the source of the [MASK] . [SEP],0.47802841663360596,1,0.37201204895973206,2,0.1417771875858307,2
open_class,high,noise,hearing,action,[CLS] she looked all around for the source of the [MASK] . [SEP],[CLS] the next word is hearing. she looked all around for the source of the [MASK] . [SEP],[CLS] the next word is action. she looked all around for the source of the [MASK] . [SEP],0.47802841663360596,1,0.437531977891922,1,0.30802053213119507,1
open_class,high,noodles,oodles,more,[CLS] i cooked the [MASK] . [SEP],[CLS] the next word is oodles. i cooked the [MASK] . [SEP],[CLS] the next word is more. i cooked the [MASK] . [SEP],0.0024064115714281797,48,0.01324572041630745,14,0.0029125947039574385,46
open_class,high,noodles,macaroni,release,[CLS] i cooked the [MASK] . [SEP],[CLS] the next word is macaroni. i cooked the [MASK] . [SEP],[CLS] the next word is release. i cooked the [MASK] . [SEP],0.0024064115714281797,48,0.011192021891474724,13,0.0029775293078273535,45
open_class,low,noodles,oodles,more,[CLS] the [MASK] were overcooked and mushy . [SEP],[CLS] the next word is oodles. the [MASK] were overcooked and mushy . [SEP],[CLS] the next word is more. the [MASK] were overcooked and mushy . [SEP],0.057460617274045944,3,0.16756495833396912,1,0.06858205050230026,3
open_class,low,noodles,macaroni,release,[CLS] the [MASK] were overcooked and mushy . [SEP],[CLS] the next word is macaroni. the [MASK] were overcooked and mushy . [SEP],[CLS] the next word is release. the [MASK] were overcooked and mushy . [SEP],0.057460617274045944,3,0.12615884840488434,1,0.07684841752052307,2
open_class,low,normal,standard,mist,[CLS] this is almost a [MASK] day for camden . [SEP],[CLS] the next word is standard. this is almost a [MASK] day for camden . [SEP],[CLS] the next word is mist. this is almost a [MASK] day for camden . [SEP],0.04799485206604004,5,0.063185915350914,5,0.06731921434402466,4
open_class,low,normal,sober,building,[CLS] this is almost a [MASK] day for camden . [SEP],[CLS] the next word is sober. this is almost a [MASK] day for camden . [SEP],[CLS] the next word is building. this is almost a [MASK] day for camden . [SEP],0.04799485206604004,5,0.04313262552022934,6,0.02509300597012043,7
open_class,high,normal,standard,mist,"[CLS] eventually , gai 's blood pressure returned to [MASK] . [SEP]","[CLS] the next word is standard. eventually , gai 's blood pressure returned to [MASK] . [SEP]","[CLS] the next word is mist. eventually , gai 's blood pressure returned to [MASK] . [SEP]",0.9990918636322021,1,0.9982958436012268,1,0.9988510608673096,1
open_class,high,normal,sober,building,"[CLS] eventually , gai 's blood pressure returned to [MASK] . [SEP]","[CLS] the next word is sober. eventually , gai 's blood pressure returned to [MASK] . [SEP]","[CLS] the next word is building. eventually , gai 's blood pressure returned to [MASK] . [SEP]",0.9990918636322021,1,0.9981243014335632,1,0.998207688331604,1
open_class,high,nose,snot,guess,[CLS] she made me walk around the store holding it to my [MASK] . [SEP],[CLS] the next word is snot. she made me walk around the store holding it to my [MASK] . [SEP],[CLS] the next word is guess. she made me walk around the store holding it to my [MASK] . [SEP],0.0417465977370739,2,0.17076963186264038,2,0.04853266850113869,2
open_class,high,nose,feature,crude,[CLS] she made me walk around the store holding it to my [MASK] . [SEP],[CLS] the next word is feature. she made me walk around the store holding it to my [MASK] . [SEP],[CLS] the next word is crude. she made me walk around the store holding it to my [MASK] . [SEP],0.0417465977370739,2,0.04849931597709656,3,0.07671111822128296,3
open_class,low,nose,snot,guess,"[CLS] upon arrival , jordan met a clown with a red [MASK] . [SEP]","[CLS] the next word is snot. upon arrival , jordan met a clown with a red [MASK] . [SEP]","[CLS] the next word is guess. upon arrival , jordan met a clown with a red [MASK] . [SEP]",0.05560840293765068,3,0.07870784401893616,2,0.05845290794968605,3
open_class,low,nose,feature,crude,"[CLS] upon arrival , jordan met a clown with a red [MASK] . [SEP]","[CLS] the next word is feature. upon arrival , jordan met a clown with a red [MASK] . [SEP]","[CLS] the next word is crude. upon arrival , jordan met a clown with a red [MASK] . [SEP]",0.05560840293765068,3,0.05547963082790375,4,0.06121910735964775,2
open_class,high,note,message,sly,[CLS] cam wrote a love [MASK] to a pretty girl in his class . [SEP],[CLS] the next word is message. cam wrote a love [MASK] to a pretty girl in his class . [SEP],[CLS] the next word is sly. cam wrote a love [MASK] to a pretty girl in his class . [SEP],0.02012501284480095,3,0.04495713487267494,2,0.026067038998007774,3
open_class,high,note,letter,bold,[CLS] cam wrote a love [MASK] to a pretty girl in his class . [SEP],[CLS] the next word is letter. cam wrote a love [MASK] to a pretty girl in his class . [SEP],[CLS] the next word is bold. cam wrote a love [MASK] to a pretty girl in his class . [SEP],0.02012501284480095,3,0.0064639863558113575,3,0.018189193680882454,3
open_class,low,note,message,sly,[CLS] the treasure was a [MASK] that . [SEP],[CLS] the next word is message. the treasure was a [MASK] that . [SEP],[CLS] the next word is sly. the treasure was a [MASK] that . [SEP],0.00017883558757603168,637,0.00207335501909256,66,0.0010009384714066982,133
open_class,low,note,letter,bold,[CLS] the treasure was a [MASK] that . [SEP],[CLS] the next word is letter. the treasure was a [MASK] that . [SEP],[CLS] the next word is bold. the treasure was a [MASK] that . [SEP],0.00017883558757603168,637,0.007126848679035902,11,0.0008382490486837924,173
open_class,low,novel,mystery,cookbook,[CLS] no publisher would publish his [MASK] because his writing was subpar . [SEP],[CLS] the next word is mystery. no publisher would publish his [MASK] because his writing was subpar . [SEP],[CLS] the next word is cookbook. no publisher would publish his [MASK] because his writing was subpar . [SEP],0.014346479438245296,14,0.022905195131897926,9,0.026951590552926064,5
open_class,low,novel,author,curved,[CLS] no publisher would publish his [MASK] because his writing was subpar . [SEP],[CLS] the next word is author. no publisher would publish his [MASK] because his writing was subpar . [SEP],[CLS] the next word is curved. no publisher would publish his [MASK] because his writing was subpar . [SEP],0.014346479438245296,14,0.013048071414232254,10,0.016166646033525467,11
open_class,high,novel,mystery,cookbook,"[CLS] after therapy , mike began to write a small [MASK] based on his life . [SEP]","[CLS] the next word is mystery. after therapy , mike began to write a small [MASK] based on his life . [SEP]","[CLS] the next word is cookbook. after therapy , mike began to write a small [MASK] based on his life . [SEP]",0.11380021274089813,2,0.16363748908042908,2,0.11081588268280029,2
open_class,high,novel,author,curved,"[CLS] after therapy , mike began to write a small [MASK] based on his life . [SEP]","[CLS] the next word is author. after therapy , mike began to write a small [MASK] based on his life . [SEP]","[CLS] the next word is curved. after therapy , mike began to write a small [MASK] based on his life . [SEP]",0.11380021274089813,2,0.14862804114818573,2,0.16698534786701202,2
open_class,high,novice,beginner,rod,[CLS] i decided to put a few ingredients in since i 'm still a [MASK] . [SEP],[CLS] the next word is beginner. i decided to put a few ingredients in since i 'm still a [MASK] . [SEP],[CLS] the next word is rod. i decided to put a few ingredients in since i 'm still a [MASK] . [SEP],0.0020206819754093885,35,0.007668592035770416,16,0.001552049652673304,54
open_class,high,novice,expert,neck,[CLS] i decided to put a few ingredients in since i 'm still a [MASK] . [SEP],[CLS] the next word is expert. i decided to put a few ingredients in since i 'm still a [MASK] . [SEP],[CLS] the next word is neck. i decided to put a few ingredients in since i 'm still a [MASK] . [SEP],0.0020206819754093885,35,0.0061727650463581085,15,0.0026023380924016237,31
open_class,low,novice,beginner,rod,[CLS] sean was a fishing [MASK] . [SEP],[CLS] the next word is beginner. sean was a fishing [MASK] . [SEP],[CLS] the next word is rod. sean was a fishing [MASK] . [SEP],5.193517790758051e-05,625,5.939933907939121e-05,594,2.902079131672508e-06,1958
open_class,low,novice,expert,neck,[CLS] sean was a fishing [MASK] . [SEP],[CLS] the next word is expert. sean was a fishing [MASK] . [SEP],[CLS] the next word is neck. sean was a fishing [MASK] . [SEP],5.193517790758051e-05,625,4.4317599531495944e-05,611,1.4815571375947911e-05,1424
open_class,high,nun,convent,slope,"[CLS] after many months , she let go of the real world to become a [MASK] . [SEP]","[CLS] the next word is convent. after many months , she let go of the real world to become a [MASK] . [SEP]","[CLS] the next word is slope. after many months , she let go of the real world to become a [MASK] . [SEP]",0.015172208659350872,12,0.31051570177078247,1,0.013309197500348091,9
open_class,high,nun,habit,evaluate,"[CLS] after many months , she let go of the real world to become a [MASK] . [SEP]","[CLS] the next word is habit. after many months , she let go of the real world to become a [MASK] . [SEP]","[CLS] the next word is evaluate. after many months , she let go of the real world to become a [MASK] . [SEP]",0.015172208659350872,12,0.015016312710940838,12,0.011790523305535316,11
open_class,low,nun,convent,slope,[CLS] she wanted to be a [MASK] . [SEP],[CLS] the next word is convent. she wanted to be a [MASK] . [SEP],[CLS] the next word is slope. she wanted to be a [MASK] . [SEP],0.004434206523001194,38,0.25851696729660034,1,0.006830771919339895,21
open_class,low,nun,habit,evaluate,[CLS] she wanted to be a [MASK] . [SEP],[CLS] the next word is habit. she wanted to be a [MASK] . [SEP],[CLS] the next word is evaluate. she wanted to be a [MASK] . [SEP],0.004434206523001194,38,0.007979468442499638,18,0.00558552797883749,24
open_class,low,nurse,uniform,years,[CLS] my niece picked him up from the [MASK] 's office . [SEP],[CLS] the next word is uniform. my niece picked him up from the [MASK] 's office . [SEP],[CLS] the next word is years. my niece picked him up from the [MASK] 's office . [SEP],0.07419786602258682,3,0.10769552737474442,3,0.04651216045022011,5
open_class,low,nurse,patient,birds,[CLS] my niece picked him up from the [MASK] 's office . [SEP],[CLS] the next word is patient. my niece picked him up from the [MASK] 's office . [SEP],[CLS] the next word is birds. my niece picked him up from the [MASK] 's office . [SEP],0.07419786602258682,3,0.09485010802745819,2,0.05912012606859207,4
open_class,high,nurse,uniform,years,[CLS] the school [MASK] could tell his arm was broken and called mark 's mom . [SEP],[CLS] the next word is uniform. the school [MASK] could tell his arm was broken and called mark 's mom . [SEP],[CLS] the next word is years. the school [MASK] could tell his arm was broken and called mark 's mom . [SEP],0.5987070798873901,1,0.565504252910614,1,0.46590539813041687,1
